"country","iso2c","year","violence","violence_y_cum","maj","system","govfrac","pr","liec","single_party","disproportionality","high_prop","polity2","dem_age","durable","gini","gdp_per_capita","murder_rate","women_in_parl","immunity","ethnic_alesina","higher_trust","cw_surv_self_expr","federal","enpv","enps"
"Trinidad and Tobago","TT","1989",0,0,91.6666686534882,2,0,0,6,1,24.59,0,9,28,27,NA,6.51206790667721,NA,16.7000007629395,0,0.64753,NA,NA,0,1.8400000333786,1.18032801151276
"Trinidad and Tobago","TT","1990",0,0,91.6666686534882,2,0,0,6,1,24.59,0,9,29,28,NA,6.56548384734094,NA,16.7000007629395,0,0.64753,NA,NA,0,1.8400000333786,1.18032801151276
"Trinidad and Tobago","TT","1991",0,0,91.6666686534882,2,0,0,6,1,17.09,0,9,30,29,NA,6.69769647421553,NA,18.8999996185303,0,0.64753,NA,NA,0,2.88000011444092,2.11074900627136
"Trinidad and Tobago","TT","1992",0,0,58.3333313465118,2,0,0,7,1,17.09,0,9,31,30,40.27,6.54702104967546,NA,18.8999996185303,0,0.64753,NA,NA,0,2.88000011444092,2.11074900627136
"Trinidad and Tobago","TT","1993",0,0,58.3333313465118,2,0,0,7,1,17.09,0,9,32,31,NA,6.41625634961666,NA,18.8999996185303,0,0.64753,NA,NA,0,2.88000011444092,2.11074900627136
"Trinidad and Tobago","TT","1994",0,0,58.3333313465118,2,0,0,7,1,17.09,0,9,33,32,NA,6.61341759450754,NA,18.8999996185303,0,0.64753,NA,NA,0,2.88000011444092,2.11074900627136
"Trinidad and Tobago","TT","1995",0,0,55.5555582046509,2,0,0,7,1,15.32,0,9,34,33,NA,6.84930186643624,NA,11.1000003814697,0,0.64753,NA,NA,0,2.22000002861023,2.22680401802063
"Trinidad and Tobago","TT","1996",0,0,52.7777791023254,2,0.198830410838127,0,7,0,15.32,0,9,35,34,NA,7.10058807617359,NA,11.1000003814697,0,0.64753,NA,NA,0,2.22000002861023,2.22680401802063
"Trinidad and Tobago","TT","1997",0,0,52.7777791023254,2,0.198830410838127,0,7,0,15.32,0,10,36,35,NA,7.27924674597703,NA,11.1,0,0.64753,NA,NA,0,2.22000002861023,2.22680401802063
"Trinidad and Tobago","TT","1998",0,0,52.7777791023254,2,0.198830410838127,0,7,0,15.32,0,10,37,36,NA,7.83318305734853,NA,11.1,0,0.64753,NA,NA,0,2.22000002861023,2.22680401802063
"Trinidad and Tobago","TT","1999",0,0,52.7777791023254,2,0.198830410838127,0,7,0,15.32,0,10,38,37,NA,8.16248693120328,NA,11.1,0,0.64753,NA,NA,0,2.22000002861023,2.22680401802063
"Trinidad and Tobago","TT","2000",0,0,52.7777791023254,2,0.198830410838127,0,7,0,2.04,1,10,39,38,NA,8.64131426610304,9.5,NA,0,0.64753,NA,NA,0,2.15000009536743,2
"Trinidad and Tobago","TT","2001",0,0,52.7777791023254,2,0,0,7,1,3.16,1,10,40,39,NA,8.96427217080045,11.9,11.1,0,0.64753,NA,NA,0,2.15000009536743,2
"Trinidad and Tobago","TT","2002",0,0,55.5555582046509,2,0,0,7,1,3.71,1,10,41,40,NA,9.64189463374683,13.4,19.4,0,0.64753,NA,NA,0,2.15000009536743,2
"Trinidad and Tobago","TT","2003",0,0,55.5555582046509,2,0,0,7,1,3.71,1,10,42,41,NA,10.9807514692837,17.8,19.4,0,0.64753,NA,NA,0,2.15000009536743,2
"Trinidad and Tobago","TT","2004",0,0,55.5555582046509,2,0,0,7,1,3.71,1,10,43,42,NA,11.7884469821573,20.1,19.4,0,0.64753,NA,NA,0,2.15000009536743,2
"Trinidad and Tobago","TT","2005",0,0,55.5555582046509,2,0,0,7,1,3.71,1,10,44,43,NA,12.4050561484997,29.8,19.4,0,0.64753,0,1.3240647315979,0,2.15000009536743,2
"Trinidad and Tobago","TT","2006",0,0,55.5555582046509,2,0,0,7,1,3.71,1,10,45,44,NA,14.0390007781059,28.5,19.4,0,0.64753,0,1.3240647315979,0,2.15000009536743,2
"Trinidad and Tobago","TT","2007",0,0,55.5555582046509,2,0,0,7,1,20.81,0,10,46,45,NA,14.6328001071955,29.8,26.8,0,0.64753,0,1.3240647315979,0,2.83999991416931,1.87000000476837
"Trinidad and Tobago","TT","2008",0,0,63.4146332740784,2,0,0,7,1,20.81,0,10,47,46,NA,15.0555667478673,41.6,26.8,0,0.64753,0,1.3240647315979,0,2.83999991416931,1.87000000476837
"Trinidad and Tobago","TT","2009",0,0,63.4146332740784,2,0,0,7,1,20.81,0,10,48,47,NA,14.3282998085302,38.3,26.8,0,0.64753,0,1.3240647315979,0,2.83999991416931,1.87000000476837
"Trinidad and Tobago","TT","2010",0,0,63.4146332740784,2,0,0,7,1,20.81,0,10,49,48,NA,14.2978429489831,35.6,28.6,0,0.64753,0,1.3240647315979,0,1.93,1.71
"Trinidad and Tobago","TT","2011",0,0,70.7317054271698,2,0,0,7,1,10.55,0,10,50,49,NA,14.016194793108,26.4,28.6,0,0.64753,0,1.3240647315979,0,1.93,1.71
"Trinidad and Tobago","TT","2012",0,0,70.7317054271698,2,0,0,7,1,10.55,0,10,51,50,NA,14.1831196951255,28.3,NA,0,0.64753,0,1.3240647315979,0,1.93,1.71
"Taiwan, Province of China","TW","1980",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,31,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1981",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,32,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1982",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,33,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1983",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,34,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1984",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,35,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1985",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,36,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1986",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,37,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1987",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1988",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,1,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1989",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,2,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1990",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,3,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,4,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1992",0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1993",1,2,59.6273303031921,1,0,1,7,1,NA,NA,7,2,1,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1993",1,2,59.6273303031921,1,0,1,7,1,NA,NA,7,2,1,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1994",1,1,59.6273303031921,1,0,1,7,1,NA,NA,7,3,2,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1995",1,2,58.8607609272003,1,0,1,7,1,NA,NA,7,4,3,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1995",1,2,58.8607609272003,1,0,1,7,1,NA,NA,7,4,3,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1996",0,0,56.7567586898804,0,0,1,7,1,NA,NA,8,5,4,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1997",0,0,56.0000002384186,0,0,1,7,1,NA,NA,9,6,5,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,NA,NA,NA
"Taiwan, Province of China","TW","1998",0,0,56.0000002384186,0,0,1,7,1,7.05,0,9,7,6,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","1999",0,0,54.824560880661,0,0,1,7,1,7.05,0,9,8,7,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2000",0,0,54.824560880661,0,0,1,7,1,7.05,0,9,9,8,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2001",1,1,31.9999992847443,0,0,1,7,1,7.05,0,9,10,9,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2002",0,0,44.4444447755814,0,0.228484854102135,1,7,0,7.05,0,9,11,10,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2003",0,0,44.4444447755814,0,0.228484854102135,1,7,0,7.05,0,9,12,11,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2004",1,1,44.4444447755814,0,0.228484854102135,1,7,0,7.05,0,10,13,12,NA,NA,NA,NA,1,0.2744,0,1.10940837860107,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2005",0,0,39.5555555820465,0,0,1,7,1,7.05,0,10,14,13,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2006",1,1,39.5555555820465,0,0,1,7,1,7.05,0,10,15,14,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2007",1,2,39.5555555820465,0,0,1,7,1,7.05,0,10,16,15,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2007",1,2,39.5555555820465,0,0,1,7,1,7.05,0,10,16,15,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,3.14000010490417,2.49000000953674
"Taiwan, Province of China","TW","2008",0,0,39.5555555820465,0,0,1,7,1,16.89,0,10,17,16,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2009",0,0,75.2212405204773,0,0.0915966406464577,1,7,0,16.89,0,10,18,17,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2010",1,3,75.2212405204773,0,0.0915966406464577,1,7,0,16.89,0,10,19,18,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2010",1,3,75.2212405204773,0,0.0915966406464577,1,7,0,16.89,0,10,19,18,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2010",1,3,75.2212405204773,0,0.0915966406464577,1,7,0,16.89,0,10,19,18,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2011",0,0,75.2212405204773,0,0.0915966406464577,1,7,0,16.89,0,10,20,19,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.40000009536743,1.75
"Taiwan, Province of China","TW","2012",0,0,75.2212405204773,0,0.0915966406464577,1,7,0,9.07,0,10,21,20,NA,NA,NA,NA,1,0.2744,0,1.34899508953094,0,2.81,2.23
"Tanzania, United Republic of","TZ","1980",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,19,NA,NA,NA,9.60000038146973,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1981",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,20,NA,NA,NA,9.60000038146973,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1982",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,21,NA,NA,NA,9.60000038146973,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1983",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,22,NA,NA,NA,9.60000038146973,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1984",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,23,NA,NA,NA,9.60000038146973,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1985",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,24,NA,NA,NA,-99,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1986",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,25,NA,NA,NA,-99,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1987",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,26,NA,NA,NA,-99,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1988",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,27,NA,0.288356449636449,NA,-99,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1989",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,28,NA,0.290108085244694,NA,-99,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1990",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,29,NA,0.300829596670736,NA,11,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-6,0,30,NA,0.297142099899521,NA,11,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1992",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-5,0,31,33.83,0.289035457966826,NA,11,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1993",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-5,0,32,NA,0.282971615729339,NA,11,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1994",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-5,0,33,NA,0.278425568349949,NA,11,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1995",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,NA,0.279938427939979,NA,17.5,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1996",0,0,82.8996300697327,0,0.278026908636093,NA,6,0,NA,NA,-1,0,1,NA,0.284728680113487,NA,17.5,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1997",0,0,82.8996300697327,0,0.278026908636093,0,6,0,NA,NA,-1,0,2,NA,0.287267433200993,NA,17.5,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1998",0,0,82.8996300697327,0,0.278026908636093,0,6,0,NA,NA,-1,0,3,NA,0.29065011287556,NA,17.5,0,0.735296,NA,NA,NA,NA,NA
"Tanzania, United Republic of","TZ","1999",0,0,82.8996300697327,0,0.278026908636093,0,6,0,NA,NA,-1,0,4,NA,0.297348526533602,NA,16.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2000",0,0,82.8996300697327,0,0.278026908636093,0,6,0,NA,NA,-1,0,5,34.62,0.304359286397307,NA,NA,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2001",0,0,91.0447776317596,0,0,0,6,1,NA,NA,-1,0,6,NA,0.314546912943144,NA,22.3,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2002",0,0,91.0447776317596,0,0,0,6,1,NA,NA,-1,0,7,NA,0.328524791212732,NA,22.3,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2003",0,0,91.0447776317596,0,0,0,6,1,NA,NA,-1,0,8,NA,0.342049576336782,NA,21.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2004",0,0,91.0447776317596,0,0,0,6,1,NA,NA,-1,0,9,NA,0.359036611341847,NA,21.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2005",0,0,91.0447776317596,0,0,0,6,1,NA,NA,-1,0,10,NA,0.3749992699214,NA,30.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2006",0,0,86.6449534893036,0,0,0,6,1,NA,NA,-1,0,11,NA,0.389081658213633,NA,30.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2007",0,0,86.6449534893036,0,0,0,6,1,NA,NA,-1,0,12,37.58,0.404978298641802,NA,30.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2008",0,0,86.6449534893036,0,0,0,6,1,NA,NA,-1,0,13,NA,0.422440300402136,NA,30.4,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2009",0,0,86.6449534893036,0,0,0,6,1,NA,NA,-1,0,14,NA,0.434704413062019,NA,30.7,0,0.735296,0,1.26799404621124,NA,NA,NA
"Tanzania, United Republic of","TZ","2010",0,0,86.6449534893036,0,0,0,6,1,NA,NA,-1,0,15,NA,0.451546817122194,NA,NA,0,0.735296,0,1.26799404621124,NA,2.32,1.72
"Tanzania, United Republic of","TZ","2011",0,0,74.9253749847412,0,0,0,6,1,NA,NA,-1,0,16,NA,0.46636792631459,NA,36,0,0.735296,0,1.26799404621124,NA,2.32,1.72
"Tanzania, United Republic of","TZ","2012",0,0,74.9253749847412,0,0,0,6,1,NA,NA,-1,0,17,37.82,0.483817887537319,12.7,NA,0,0.735296,0,1.26799404621124,NA,2.32,1.72
"Ukraine","UA","1991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,NA,2.4135788848696,NA,2.40000009536743,1,0.473672,0,1.29368078708649,NA,NA,NA
"Ukraine","UA","1992",0,0,62.5,0,0,NA,7,1,NA,NA,6,2,1,25.71,2.17322556516145,NA,2.40000009536743,1,0.473672,0,1.29368078708649,NA,NA,NA
"Ukraine","UA","1993",0,0,62.5,0,0,NA,7,1,NA,NA,5,3,2,NA,1.86302617234086,NA,2.40000009536743,1,0.473672,0,1.29368078708649,NA,NA,NA
"Ukraine","UA","1994",1,1,62.5,0,0,0,7,1,15.09,0,7,1,3,NA,1.44289798113365,NA,3.79999995231628,1,0.473672,0,1.29368078708649,0,2.16000008583069,3.10999989509583
"Ukraine","UA","1995",0,0,24.2603555321693,0,0.846732914447784,0,7,0,15.09,0,7,2,4,39.29,1.27691679764307,8.62060162996857,3.79999995231628,1,0.473672,0,1.29368078708649,0,2.16000008583069,3.10999989509583
"Ukraine","UA","1996",0,0,24.2603555321693,0,0.846732914447784,0,7,0,15.09,0,7,3,5,35.12,1.15946900034941,9.64285910536129,3.79999995231628,1,0.473672,0,1.29368078708649,0,2.16000008583069,3.10999989509583
"Ukraine","UA","1997",1,1,24.2603555321693,0,0.846732914447784,0,7,0,15.09,0,7,4,6,NA,1.13497908607666,8.40437322981275,3.8,1,0.473672,0,1.29368078708649,0,2.16000008583069,3.10999989509583
"Ukraine","UA","1998",0,0,24.2603555321693,0,0.846732914447784,1,7,0,8.42,0,7,5,7,NA,1.12341013504633,8.41353686939213,NA,1,0.473672,0,1.29368078708649,0,3.94000005722046,6.07000017166138
"Ukraine","UA","1999",0,0,21.9512194395065,0,0.663574516773224,1,7,0,8.42,0,7,6,8,28.96,1.13178484771367,8.60914571629369,7.8,1,0.473672,0,1.29368078708649,0,3.94000005722046,6.07000017166138
"Ukraine","UA","2000",0,0,21.9512194395065,0,0.663574516773224,1,7,0,8.42,0,6,7,9,NA,1.21068574175321,NA,7.8,1,0.473672,0,1.29368078708649,0,3.94000005722046,6.07000017166138
"Ukraine","UA","2001",0,0,21.9512194395065,0,0.663574516773224,1,7,0,8.42,0,6,8,10,NA,1.33542921929776,NA,7.8,1,0.473672,0,1.29368078708649,0,3.94000005722046,6.07000017166138
"Ukraine","UA","2002",1,1,21.9512194395065,0,0.663574516773224,1,7,0,8.16,0,6,9,11,29.05,1.41890101825577,NA,NA,1,0.473672,0,1.29368078708649,0,7.31287717819214,4.6655969619751
"Ukraine","UA","2003",0,0,22.4444448947906,0,0,1,7,1,8.16,0,6,10,12,28.66,1.56492470152388,7.6,5.3,1,0.473672,0,1.29368078708649,0,7.31287717819214,4.6655969619751
"Ukraine","UA","2004",0,0,22.4444448947906,0,0,1,7,1,8.16,0,6,11,13,28.93,1.7676396613636,7.3,5.3,1,0.473672,0,1.29368078708649,0,7.31287717819214,4.6655969619751
"Ukraine","UA","2005",1,1,22.4444448947906,0,0,1,7,1,8.16,0,6,12,14,29.02,1.82871762576598,6.4,5.3,1,0.473672,0,1.23163020610809,0,7.31287717819214,4.6655969619751
"Ukraine","UA","2006",1,2,22.4444448947906,0,0,1,7,1,8.56,0,7,13,15,29.65,1.97552533277221,6.3,8.7,1,0.473672,0,1.23163020610809,0,5.17000007629395,3.38000011444092
"Ukraine","UA","2006",1,2,22.4444448947906,0,0,1,7,1,8.56,0,7,13,15,29.65,1.97552533277221,6.3,8.7,1,0.473672,0,1.23163020610809,0,5.17000007629395,3.38000011444092
"Ukraine","UA","2007",0,0,71.3333308696747,0,0.587558448314667,1,7,0,3.59,1,7,14,16,29.56,2.14435133029808,5.7,8.2,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2008",1,1,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,7,15,17,26.64,2.2055815279087,5.2,8.2,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2009",0,0,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,7,16,18,26.44,1.88751618628912,4.7,8,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2010",1,2,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,6,17,19,24.82,1.97462118188024,4.3,8,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2010",1,2,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,6,17,19,24.82,1.97462118188024,4.3,8,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2011",0,0,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,6,18,20,NA,2.08478240654427,NA,8,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2012",1,2,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,6,19,21,NA,2.09412013822331,NA,NA,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Ukraine","UA","2012",1,2,50.6666660308838,0,0.434036642313004,1,7,0,3.59,1,6,19,21,NA,2.09412013822331,NA,NA,1,0.473672,0,1.23163020610809,0,3.84999990463257,3.29999995231628
"Uganda","UG","1980",0,0,NA,NA,NA,NA,NA,NA,10.59,0,3,0,0,NA,NA,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1981",0,0,58.0645143985748,2,0,NA,7,1,10.59,0,3,0,1,NA,NA,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1982",0,0,58.0645143985748,2,0,NA,7,1,10.59,0,3,0,2,NA,0.199471174649198,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1983",0,0,58.0645143985748,2,0,NA,7,1,10.59,0,3,0,3,NA,0.204577746404424,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1984",0,0,58.0645143985748,2,0,NA,7,1,10.59,0,3,0,4,NA,0.197496706734123,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1985",0,0,58.0645143985748,2,0,NA,7,1,10.59,0,0,0,0,NA,0.184716625563605,NA,0.800000011920929,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1986",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,0,NA,0.179094504537017,NA,NA,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1987",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,1,NA,0.179617924548357,NA,NA,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1988",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,2,NA,0.187505505961729,NA,NA,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1989",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,3,44.36,0.192337164983174,NA,12.1999998092651,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1990",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,4,NA,0.197639565387655,NA,12.1999998092651,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1991",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,5,NA,0.201478317247202,NA,12.1999998092651,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1992",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-7,0,6,42.62,0.201352799716398,NA,12.1999998092651,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1993",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,0,NA,0.210910970394148,NA,12.1999998092651,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1994",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,1,NA,0.217145142548785,NA,17.3999996185303,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1995",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,2,NA,0.234466165561027,NA,17.3999996185303,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1996",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,3,37.13,0.247769588804441,NA,18.1000003814697,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1997",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,4,NA,0.252425072568248,NA,18.1,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1998",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,5,NA,0.256717551074494,NA,18.1,0,0.930175,NA,NA,NA,NA,NA
"Uganda","UG","1999",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,6,43.07,0.268810688281613,NA,17.9,0,0.930175,0,1.27509415149689,NA,NA,NA
"Uganda","UG","2000",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,7,NA,0.268486820573816,NA,17.8,0,0.930175,0,1.27509415149689,NA,NA,NA
"Uganda","UG","2001",0,0,NA,NA,NA,NA,NA,NA,10.59,0,-4,0,8,NA,0.273259550289307,NA,24.7,0,0.930175,0,1.27509415149689,NA,NA,NA
