"cid","country","year","violence","violence_y_cum","UDS","DemAge","polity2","durable","system","yrsoffc","finittrm","yrcurnt","multpl","military","defmin","percent1","percentl","prtyin","execme","execrlc","execnat","execrurl","execreg","execrel","execage","allhouse","nonchief","totalseats","gov1me","gov1seat","gov1vote","gov1rlc","gov1nat","gov1rurl","gov1reg","gov1rel","gov1age","gov2me","gov2seat","gov2vote","gov2rlc","gov2nat","gov2rurl","gov2reg","gov2rel","gov2age","gov3me","gov3seat","gov3vote","gov3rlc","gov3nat","gov3rurl","gov3reg","gov3rel","gov3age","govoth","govothst","govothvt","opp1me","opp1seat","opp1vote","opp1rlc","opp1nat","opp1rurl","opp1reg","opp1rel","opp1age","opp2me","opp2seat","opp2vote","opp3me","opp3seat","opp3vote","oppoth","oppothst","oppothvt","ulprty","numul","ulvote","oppmajh","oppmajs","dateleg","dateexec","legelec","exelec","execspec","govspec","coalspec","liec","eiec","mdmh","mdms","ssh","pluralty","pr","housesys","sensys","thresh","dhondt","cl","select","fraud","auton","muni","state","author","stconst","numgov","numvote","numopp","oppvote","maj","partyage","herfgov","herfopp","herftot","frac","oppfrac","govfrac","tensys_strict","tensys","checks_lax","checks","stabs_strict","stabs","stabns_strict","stabns","tenlong_strict","tenlong","tenshort_strict","tenshort","polariz","wave_n","CWtrust","CWsurvSelfExpr","CWconfParliament","ethnicAlesina","languageAlesina","religionAlesina","legislature","elect_legislature","MajCat","singleParty","disproportionality","gini","GDPperCapita","enpv","enps","federal","immunity","higherTrust"
9,"Azerbaijan",1999,0,NA,-0.482194483280182,0,-7,4,"Presidential",6,1,4,1,0,1,77.6100006103516,-999,6,"NAP",0,0,0,0,0,7,1,"-999",126,"NAP",67,70,0,0,0,0,0,7,"AMDP",1,NA,0,0,0,0,0,NA,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",4,NA,0,1,0,0,0,10,"AMIP",4,NA,"ASP",2,NA,48,48,NA,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,68,70,58,0,0.539682567119598,8.5,0.971020758152008,0.0249702725559473,0.288107842206955,0.717587292194366,0.992135524749756,0.0294117648154497,7,6,1,1,0,0,0,0,6,6,3,3,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,0,NA,46.2000007629395,570,NA,NA,NA,1,NA
9,"Azerbaijan",2000,0,NA,-0.467850834131241,0,-7,5,"Presidential",7,1,3,1,0,1,77.6100006103516,-999,7,"NAP",0,0,0,0,0,8,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,8,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,11,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,9.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,8,7,1,1,0,0,0,0,7,7,4,4,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,30.1000003814697,610,NA,NA,NA,1,NA
9,"Azerbaijan",2001,0,NA,-0.489558577537537,0,-7,6,"Presidential",8,1,2,1,0,1,77.6100006103516,-999,8,"NAP",0,0,0,0,0,9,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,9,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,12,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,10.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,9,8,1,1,0,0,0,0,8,8,5,5,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,50.0999984741211,660,NA,NA,NA,1,NA
9,"Azerbaijan",2002,0,NA,-0.485677659511566,0,-7,7,"Presidential",9,1,1,1,0,1,77.6100006103516,-999,9,"NAP",0,0,0,0,0,10,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,10,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,13,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,11.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,10,9,1,1,0,0,0,0,9,9,6,6,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,50.7999992370605,720,NA,NA,NA,1,NA
9,"Azerbaijan",2003,0,NA,-0.411599546670914,0,-7,8,"Presidential",10,1,0,1,0,1,77.6100006103516,-999,10,"NAP",0,0,0,0,0,11,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,11,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,14,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,-999,10,0,1,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,12.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,11,10,1,1,0,0,0,0,10,10,7,7,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,50.7999992370605,820,NA,NA,NA,1,NA
9,"Azerbaijan",2004,0,NA,-0.412003695964813,0,-7,9,"Presidential",1,1,4,1,0,1,79.5299987792969,-999,11,"NAP",0,0,0,0,0,12,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,12,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,15,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,13.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,12,1,1,1,1,1,1,1,8,8,1,1,0,4,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,50.7999992370605,950,NA,NA,NA,1,NA
9,"Azerbaijan",2005,0,NA,-0.421206206083298,0,-7,10,"Presidential",2,1,3,1,0,1,79.5299987792969,-999,12,"NAP",0,0,0,0,0,13,1,"-999",125,"NAP",78,62.4500007629395,0,0,0,0,0,13,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PFA",6,6.30999994277954,0,1,0,0,0,16,"Citizens",3,10.8000001907349,"ASP",2,6.28000020980835,0,36,NA,0,0,0,0,-999,11,-999,1,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,78,62.4500007629395,47,23.3899993896484,0.624000012874603,14.5,1,0.0221819821745157,0.392511993646622,0.610064506530762,0.99967497587204,0,13,2,1,1,0,0,0,0,9,9,2,2,0,5,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,1,NA,50.7999992370605,1270,NA,NA,NA,1,NA
9,"Azerbaijan",2006,0,NA,-0.413609236478806,0,-7,11,"Presidential",3,1,2,1,0,1,79.5299987792969,-999,13,"NAP",0,0,0,0,0,14,0,"-999",115,"NAP",56,NA,0,0,0,0,0,14,"AP",2,NA,0,0,0,0,0,16,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Freedom",6,NA,0,0,0,0,0,1,"VHP",2,NA,"NA",0,0,6,6,NA,43,43,NA,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,58,0,14,0,0.504347801208496,10.3333330154419,0.933412611484528,0.234693884849548,0.244158789515495,0.762471437454224,0.824175834655762,0.0677555948495865,14,3,2,2,0,0,0,0,10,10,3,3,NA,5,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,0,NA,50.7999992370605,1890,NA,NA,NA,1,NA
9,"Azerbaijan",2007,0,NA,-0.556536674499512,0,-7,12,"Presidential",4,1,1,1,0,1,79.5299987792969,-999,14,"NAP",0,0,0,0,0,15,0,"-999",125,"NAP",61,NA,0,0,0,0,0,15,"AP",2,NA,0,0,0,0,0,17,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Freedom",6,NA,0,0,0,0,0,2,"VHP",3,NA,"NA",0,0,7,7,NA,46,46,NA,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,63,0,16,0,0.504000008106232,11.3333330154419,0.938523530960083,0.203125,0.244672000408173,0.761419355869293,0.850000023841858,0.0624679997563362,15,4,2,2,0,0,0,0,11,11,4,4,NA,5,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,0,NA,50.7999992370605,2710,NA,NA,NA,1,NA
9,"Azerbaijan",2008,0,NA,-0.558019876480103,0,-7,13,"Presidential",5,1,0,1,0,1,79.5299987792969,-999,15,"NAP",0,0,0,0,0,16,0,"-999",125,"NAP",61,NA,0,0,0,0,0,16,"AP",2,NA,0,0,0,0,0,18,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Freedom",6,NA,0,0,0,0,0,3,"VHP",3,NA,"NA",0,0,7,7,NA,46,46,NA,0,-999,-999,10,0,1,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,63,0,16,0,0.504000008106232,12.3333330154419,0.938523530960083,0.203125,0.244672000408173,0.761419355869293,0.850000023841858,0.0624679997563362,16,5,2,2,0,0,0,0,12,12,5,5,NA,5,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,0,NA,50.7999992370605,3830,NA,NA,NA,1,NA
9,"Azerbaijan",2009,NA,NA,NA,0,-7,14,"Presidential",6,1,4,1,0,1,88.7300033569336,-999,16,"NAP",0,0,0,0,0,17,0,"-999",125,"NAP",61,NA,0,0,0,0,0,17,"AP",2,NA,0,0,0,0,0,19,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Freedom",6,NA,0,0,0,0,0,4,"VHP",3,NA,"NA",0,0,7,7,NA,46,46,NA,0,-999,-999,-999,0,0,0,0,0,7,6,1,-999,-999,1,0,1,-999,NA,-999,1,-999,0,1,1,"Legislature locally elected",NA,-999,63,0,16,0,0.504000008106232,13.3333330154419,0.938523530960083,0.203125,0.244672000408173,0.761419355869293,0.850000023841858,0.0624679997563362,17,6,2,2,0,0,0,0,13,13,6,6,NA,5,NA,NA,NA,0.204699993133545,0.205400004982948,0.48989999294281,1,1,2,0,NA,50.7999992370605,4840,NA,NA,NA,1,NA
10,"Bahamas",1980,0,NA,0.837135672569275,NA,NA,NA,"Parliamentary",12,1,2,1,0,0,-999,-999,12,"PLP",2,0,0,0,0,27,1,"-999",38,"PLP",30,54.7000007629395,2,0,0,0,0,27,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Bahm. Dem.P.",6,26.8999996185303,2,0,0,0,0,4,"FNM",2,15.6000003814697,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.300000011920929,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,30,54.7000007629395,8,42.5,0.789473712444305,15.5,1,0.625,0.650969505310059,0.358463734388351,0.428571432828903,0,8,12,3,3,0,0,0,0,12,12,6,6,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,22.5799999237061,43.5999984741211,5300,NA,NA,NA,NA,NA
10,"Bahamas",1981,0,NA,0.634275913238525,NA,NA,NA,"Parliamentary",13,1,1,1,0,0,-999,-999,13,"PLP",2,0,0,0,0,28,1,"-999",38,"PLP",30,54.7000007629395,2,0,0,0,0,28,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Bahm. Dem.P.",6,26.8999996185303,2,0,0,0,0,5,"FNM",2,15.6000003814697,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.300000011920929,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,30,54.7000007629395,8,42.5,0.789473712444305,16.5,1,0.625,0.650969505310059,0.358463734388351,0.428571432828903,0,9,13,3,3,0,0,0,0,13,13,7,7,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,22.5799999237061,43.5999984741211,5180,NA,NA,NA,NA,NA
10,"Bahamas",1982,0,NA,0.730834484100342,NA,NA,NA,"Parliamentary",14,1,0,1,0,0,-999,-999,14,"PLP",2,0,0,0,0,29,1,"-999",38,"PLP",30,54.7000007629395,2,0,0,0,0,29,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"Bahm. Dem.P.",6,26.8999996185303,2,0,0,0,0,6,"FNM",2,15.6000003814697,"NA",0,0,0,0,0,0,0,0,0,0,6,-999,1,0,0,0,0,6,6,1,-999,0.300000011920929,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,30,54.7000007629395,8,42.5,0.789473712444305,17.5,1,0.625,0.650969505310059,0.358463734388351,0.428571432828903,0,10,14,3,3,0,0,0,0,14,14,8,8,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,16.6299991607666,43.5999984741211,6140,NA,NA,NA,NA,NA
10,"Bahamas",1983,0,NA,0.686680376529694,NA,NA,NA,"Parliamentary",15,1,4,1,0,0,-999,-999,15,"PLP",2,0,0,0,0,30,1,"-999",43,"PLP",32,55.1800003051758,2,0,0,0,0,30,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",11,42.3499984741211,1,0,0,0,0,11,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.300000011920929,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,32,55.1800003051758,11,42.3499984741211,0.744186043739319,20.5,1,1,0.619253635406494,0.389811754226685,0,0,11,1,4,4,0,0,0,0,15,15,9,9,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,16.6299991607666,43.5999984741211,6820,NA,NA,NA,NA,NA
10,"Bahamas",1984,0,NA,0.690604269504547,NA,NA,NA,"Parliamentary",16,1,3,1,0,0,-999,-999,16,"PLP",2,0,0,0,0,31,1,"-999",43,"PLP",32,55.1800003051758,2,0,0,0,0,31,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",11,42.3499984741211,1,0,0,0,0,12,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.300000011920929,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,32,55.1800003051758,11,42.3499984741211,0.744186043739319,21.5,1,1,0.619253635406494,0.389811754226685,0,0,12,2,4,4,0,0,0,0,16,16,10,10,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,16.6299991607666,43.5999984741211,7930,NA,NA,NA,NA,NA
10,"Bahamas",1985,0,NA,0.540616989135742,NA,NA,NA,"Parliamentary",17,1,2,1,0,0,-999,-999,17,"PLP",2,0,0,0,0,32,1,"-999",43,"PLP",32,55.1800003051758,2,0,0,0,0,32,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",11,42.3499984741211,1,0,0,0,0,13,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,32,55.1800003051758,11,42.3499984741211,0.744186043739319,22.5,1,1,0.619253635406494,0.389811754226685,0,0,13,3,4,4,0,0,0,0,17,17,11,11,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,16.6299991607666,43.5999984741211,8650,NA,NA,NA,NA,NA
10,"Bahamas",1986,0,NA,0.697101473808289,NA,NA,NA,"Parliamentary",18,1,1,1,0,0,-999,-999,18,"PLP",2,0,0,0,0,33,1,"-999",43,"PLP",32,55.1800003051758,2,0,0,0,0,33,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",11,42.3499984741211,1,0,0,0,0,14,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,32,55.1800003051758,11,42.3499984741211,0.744186043739319,23.5,1,1,0.619253635406494,0.389811754226685,0,0,14,4,4,4,0,0,0,0,18,18,12,12,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,16.6299991607666,47.2000007629395,9150,NA,NA,NA,NA,NA
10,"Bahamas",1987,0,NA,0.58780175447464,NA,NA,NA,"Parliamentary",19,1,0,1,0,0,-999,-999,19,"PLP",2,0,0,0,0,34,1,"-999",43,"PLP",32,55.1800003051758,2,0,0,0,0,34,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",11,42.3499984741211,1,0,0,0,0,15,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,6,-999,1,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,32,55.1800003051758,11,42.3499984741211,0.744186043739319,24.5,1,1,0.619253635406494,0.389811754226685,0,0,15,5,4,4,0,0,0,0,19,19,13,13,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,10.1999998092651,47.2000007629395,9930,NA,NA,NA,NA,NA
10,"Bahamas",1988,0,NA,0.737103343009949,NA,NA,NA,"Parliamentary",20,1,4,1,0,0,-999,-999,20,"PLP",2,0,0,0,0,35,1,"-999",49,"PLP",31,53.5,2,0,0,0,0,35,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",16,43.2000007629395,1,0,0,0,0,16,"independent",1,NA,"independent",1,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,31,53.5,18,43.2000007629395,0.632653057575226,25.5,1,0.796296298503876,0.50770515203476,0.502551019191742,0.215686276555061,0,16,6,4,4,0,0,0,0,20,20,14,14,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,2,1,10.1999998092651,39.0999984741211,10410,NA,NA,NA,NA,NA
10,"Bahamas",1989,0,NA,0.584750473499298,NA,NA,NA,"Parliamentary",21,1,3,1,0,0,-999,-999,21,"PLP",2,0,0,0,0,36,1,"-999",49,"PLP",31,53.5,2,0,0,0,0,36,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",16,43.2000007629395,1,0,0,0,0,17,"independent",1,NA,"independent",1,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,31,53.5,18,43.2000007629395,0.632653057575226,26.5,1,0.796296298503876,0.50770515203476,0.502551019191742,0.215686276555061,0,17,7,4,4,0,0,0,0,21,21,15,15,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,2,1,10.1999998092651,45,11550,NA,NA,NA,NA,NA
10,"Bahamas",1990,0,NA,0.588243126869202,NA,NA,NA,"Parliamentary",22,1,2,1,0,0,-999,-999,22,"PLP",2,0,0,0,0,37,1,"-999",49,"PLP",31,53.5,2,0,0,0,0,37,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",16,43.2000007629395,1,0,0,0,0,18,"independent",1,NA,"independent",1,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,31,53.5,18,43.2000007629395,0.632653057575226,27.5,1,0.796296298503876,0.50770515203476,0.502551019191742,0.215686276555061,0,18,8,4,4,0,0,0,0,22,22,16,16,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,2,1,10.1999998092651,45,11380,NA,NA,NA,NA,NA
10,"Bahamas",1991,0,NA,0.58465838432312,NA,NA,NA,"Parliamentary",23,1,1,1,0,0,-999,-999,23,"PLP",2,0,0,0,0,38,1,"-999",49,"PLP",31,53.5,2,0,0,0,0,38,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",16,43.2000007629395,1,0,0,0,0,19,"independent",1,NA,"independent",1,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,31,53.5,18,43.2000007629395,0.632653057575226,28.5,1,0.796296298503876,0.50770515203476,0.502551019191742,0.215686276555061,0,19,9,4,4,0,0,0,0,23,23,17,17,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,2,1,10.1999998092651,39.9000015258789,11040,NA,NA,NA,NA,NA
10,"Bahamas",1992,0,NA,0.827790498733521,NA,NA,NA,"Parliamentary",24,1,0,1,0,0,-999,-999,24,"PLP",2,0,0,0,0,39,1,"-999",49,"PLP",31,53.5,2,0,0,0,0,39,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"FNM",16,43.2000007629395,1,0,0,0,0,20,"independent",1,NA,"independent",1,NA,0,0,0,0,0,0,0,0,8,-999,1,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,31,53.5,18,43.2000007629395,0.632653057575226,29.5,1,0.796296298503876,0.50770515203476,0.502551019191742,0.215686276555061,0,20,10,4,4,0,0,0,0,24,24,18,18,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,2,1,12.1999998092651,39.5,11130,NA,NA,NA,NA,NA
10,"Bahamas",1993,0,NA,0.830949723720551,NA,NA,NA,"Parliamentary",1,1,4,1,0,0,-999,-999,1,"FNM",1,0,0,0,0,21,1,"-999",49,"FNM",33,55.0099983215332,1,0,0,0,0,21,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PLP",16,44.7400016784668,2,0,0,0,0,40,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,33,55.0099983215332,16,44.7400016784668,0.673469364643097,30.5,1,1,0.56018328666687,0.448979556560516,0,0,21,11,4,4,0.666666686534882,0.666666686534882,1,1,1,1,1,1,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,12.1999998092651,43.5999984741211,11220,NA,NA,NA,NA,NA
10,"Bahamas",1994,0,NA,0.829328119754791,NA,NA,NA,"Parliamentary",2,1,3,1,0,0,-999,-999,2,"FNM",1,0,0,0,0,22,1,"-999",49,"FNM",33,55.0099983215332,1,0,0,0,0,22,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PLP",16,44.7400016784668,2,0,0,0,0,41,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,33,55.0099983215332,16,44.7400016784668,0.673469364643097,31.5,1,1,0.56018328666687,0.448979556560516,0,0,22,12,4,4,0,0,0,0,2,2,2,2,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,12.1999998092651,43.5999984741211,11660,NA,NA,NA,NA,NA
10,"Bahamas",1995,0,NA,0.836873948574066,NA,NA,NA,"Parliamentary",3,1,2,1,0,0,-999,-999,3,"FNM",1,0,0,0,0,23,1,"-999",49,"FNM",33,55.0099983215332,1,0,0,0,0,23,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PLP",16,44.7400016784668,2,0,0,0,0,42,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.25,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,33,55.0099983215332,16,44.7400016784668,0.673469364643097,32.5,1,1,0.56018328666687,0.448979556560516,0,0,23,13,4,4,0,0,0,0,3,3,3,3,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,12.1999998092651,43.5999984741211,12120,NA,NA,NA,NA,NA
10,"Bahamas",1996,0,NA,0.833305418491364,NA,NA,NA,"Parliamentary",4,1,1,1,0,0,-999,-999,4,"FNM",1,0,0,0,0,24,1,"-999",49,"FNM",33,55.0099983215332,1,0,0,0,0,24,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"PLP",16,44.7400016784668,2,0,0,0,0,43,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.330000013113022,1,0,1,-999,-999,-999,-999,NA,0,0,NA,"No local elections",NA,0,33,55.0099983215332,16,44.7400016784668,0.673469364643097,33.5,1,1,0.56018328666687,0.448979556560516,0,0,24,14,4,4,0,0,0,0,4,4,4,4,0,3,NA,NA,NA,0.422800004482269,0.185499995946884,0.681500017642975,1,1,3,1,12.1999998092651,43.5999984741211,12450,NA,NA,NA,NA,NA
